transaction_id,is_fraud,confidence,rule_score,iforest_score,autoencoder_score,fused_score,triaged,source,hard_rule,injection_suspected,rule_slm_conflict,rule_codes,justification
TXN_0000105,False,0.99,0.16666666666666666,0.08805668016194332,0.47874493927125505,0.23670715249662616,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|NEW_DEVICE,"Reviewed and cleared; minor signals only (occurred at 03:00, outside normal activity hours; initiated from a device not seen before)."
TXN_0000754,False,0.749,0.08333333333333333,0.8117408906882592,0.7459514170040485,0.5006410256410256,False,deterministic_below_threshold,False,False,False,BALANCE_NEGATIVE,Reviewed and cleared; minor signals only (drove the account balance negative).
TXN_0000505,False,0.947,0.0,0.4423076923076923,0.5688259109311741,0.3033400809716599,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000804,False,0.868,0.16666666666666666,0.6487854251012146,0.4008097165991903,0.38154520917678814,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer KYC status is EXPIRED).
TXN_0000054,False,0.846,0.08333333333333333,0.8805668016194332,0.3562753036437247,0.40438596491228074,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000320,True,0.8,0.4166666666666667,0.8785425101214575,0.8046558704453441,0.6716261808367071,True,slm,False,False,False,FOREIGN_MERCHANT|NEW_DEVICE|BALANCE_NEGATIVE,"The transaction is a failed purchase from Luxury Goods Direct in Manila, Philippines, with a negative account balance, driven by the anomalous model's high score indicating a high likelihood of fraudulent activity."
TXN_0000539,False,0.99,0.08333333333333333,0.3299595141700405,0.025303643724696356,0.13991228070175438,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000365,False,0.99,0.25,0.012145748987854251,0.1082995951417004,0.13613360323886642,False,deterministic_below_threshold,False,False,False,AMOUNT_RATIO_HIGH|CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (amount is 37.0x the account average; customer carries a HIGH internal risk rating).
TXN_0000919,False,0.695,0.4166666666666667,0.909919028340081,0.3856275303643725,0.5553306342780027,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (card physically present 630 km from home; customer carries a HIGH internal risk rating).
TXN_0000566,True,0.62,0.16666666666666666,0.9271255060728745,0.9240890688259109,0.6220310391363022,True,slm,False,False,False,NIGHT_HOURS|KYC_NOT_VERIFIED,"The transaction occurred at 02:00, outside normal activity hours, and the customer's KYC status is expired, indicating a potential security risk."
TXN_0000130,False,0.99,0.0,0.09615384615384616,0.19331983805668015,0.08684210526315789,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000569,False,0.977,0.0,0.7378542510121457,0.1720647773279352,0.2729757085020243,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000913,False,0.978,0.0,0.38461538461538464,0.5222672064777328,0.2720647773279352,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000396,False,0.938,0.08333333333333333,0.4230769230769231,0.5050607287449392,0.31177462887989205,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000930,False,0.99,0.16666666666666666,0.2692307692307692,0.1862348178137652,0.20330634278002696,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer KYC status is EXPIRED).
TXN_0000293,False,0.822,0.0,0.47368421052631576,0.9534412955465587,0.4281376518218623,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000618,False,0.964,0.08333333333333333,0.3714574898785425,0.4706477732793522,0.28596491228070176,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 01:00, outside normal activity hours)."
TXN_0000248,False,0.772,0.08333333333333333,0.687246963562753,0.7945344129554656,0.4778677462887989,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 02:00, outside normal activity hours)."
TXN_0000735,False,0.916,0.25,0.4200404858299595,0.36133603238866396,0.334412955465587,False,deterministic_below_threshold,False,False,False,VELOCITY_24H|NEW_DEVICE,Reviewed and cleared; minor signals only (3 transactions in the preceding 24h; initiated from a device not seen before).
TXN_0000844,False,0.752,0.08333333333333333,0.8937246963562753,0.6538461538461539,0.4976045883940621,False,deterministic_below_threshold,False,False,False,KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer KYC status is EXPIRED).
TXN_0000037,False,0.99,0.08333333333333333,0.3532388663967611,0.33704453441295545,0.2404183535762483,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000542,False,0.99,0.0,0.3117408906882591,0.08097165991902834,0.11781376518218623,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000922,False,0.912,0.08333333333333333,0.31983805668016196,0.694331983805668,0.33758434547908234,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 03:00, outside normal activity hours)."
TXN_0000376,False,0.707,0.4166666666666667,0.4240890688259109,0.8309716599190283,0.5431848852901484,False,deterministic_below_threshold,False,False,False,HIGH_RISK_CATEGORY|AMOUNT_RATIO_HIGH,Reviewed and cleared; minor signals only (high-risk merchant category CRYPTO; amount is 15.4x the account average).
TXN_0000463,False,0.828,0.0,0.7813765182186235,0.6244939271255061,0.42176113360323886,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000893,False,0.99,0.0,0.004048582995951417,0.016194331983805668,0.006072874493927126,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000831,False,0.888,0.08333333333333333,0.8016194331983806,0.29554655870445345,0.36248313090418355,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 04:00, outside normal activity hours)."
TXN_0000469,False,0.872,0.16666666666666666,0.33704453441295545,0.7004048582995951,0.3779014844804318,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|POLITICALLY_EXPOSED,"Reviewed and cleared; minor signals only (occurred at 02:00, outside normal activity hours; customer is politically exposed)."
TXN_0000073,False,0.768,0.25,0.4807692307692308,0.791497975708502,0.4816801619433198,False,deterministic_below_threshold,False,False,False,AMOUNT_RATIO_HIGH|BALANCE_NEGATIVE,Reviewed and cleared; minor signals only (amount is 12.6x the account average; drove the account balance negative).
TXN_0000153,False,0.751,0.08333333333333333,0.812753036437247,0.7388663967611336,0.4988191632928475,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000744,False,0.99,0.0,0.05566801619433198,0.38866396761133604,0.1332995951417004,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000815,False,0.99,0.16666666666666666,0.16700404858299595,0.14473684210526316,0.1601889338731444,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|CUSTOMER_HIGH_RISK,"Reviewed and cleared; minor signals only (occurred at 00:00, outside normal activity hours; customer carries a HIGH internal risk rating)."
TXN_0000938,True,0.9,0.3333333333333333,0.6659919028340081,0.8552631578947368,0.5897098515519568,True,slm,False,False,False,HIGH_RISK_CATEGORY|CUSTOMER_HIGH_RISK,"The transaction is a purchase of $5,897.65 from CryptoXchange Global, a high-risk merchant category, and the customer's age and risk rating indicate a high internal risk level."
TXN_0000595,False,0.99,0.0,0.26619433198380565,0.11032388663967611,0.11295546558704453,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000814,False,0.917,0.08333333333333333,0.7520242914979757,0.24595141700404857,0.33272604588394056,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 00:00, outside normal activity hours)."
TXN_0000792,False,0.99,0.0,0.39979757085020245,0.4190283400809717,0.24564777327935222,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000540,False,0.795,0.16666666666666666,0.694331983805668,0.6002024291497976,0.4550269905533063,False,deterministic_below_threshold,False,False,False,VELOCITY_24H,Reviewed and cleared; minor signals only (3 transactions in the preceding 24h).
TXN_0000038,False,0.99,0.25,0.3603238866396761,0.15890688259109312,0.25576923076923075,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer carries a HIGH internal risk rating).
TXN_0000944,False,0.868,0.16666666666666666,0.8390688259109311,0.2125506072874494,0.38215249662618084,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer KYC status is PENDING).
TXN_0000050,False,0.844,0.16666666666666666,0.44129554655870445,0.6882591093117408,0.40553306342780027,False,deterministic_below_threshold,False,False,False,VELOCITY_24H,Reviewed and cleared; minor signals only (3 transactions in the preceding 24h).
TXN_0000761,False,0.797,0.25,0.5708502024291497,0.6072874493927125,0.45344129554655865,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|CUSTOMER_HIGH_RISK|POLITICALLY_EXPOSED,"Reviewed and cleared; minor signals only (occurred at 05:00, outside normal activity hours; customer carries a HIGH internal risk rating)."
TXN_0000917,False,0.903,0.16666666666666666,0.6032388663967612,0.3299595141700405,0.34662618083670715,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer KYC status is PENDING).
TXN_0000567,False,0.787,0.4166666666666667,0.41194331983805665,0.5748987854251012,0.462719298245614,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|NIGHT_HOURS|CUSTOMER_HIGH_RISK,"Reviewed and cleared; minor signals only (card physically present 1,396 km from home; occurred at 02:00, outside normal activity hours)."
TXN_0000224,False,0.965,0.3333333333333333,0.23785425101214575,0.26720647773279355,0.2848515519568151,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|CUSTOMER_HIGH_RISK,"Reviewed and cleared; minor signals only (card physically present 1,318 km from home; customer carries a HIGH internal risk rating)."
TXN_0000404,False,0.99,0.16666666666666666,0.19635627530364372,0.2560728744939271,0.20239541160593788,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer KYC status is EXPIRED).
TXN_0000720,True,0.95,0.25,0.9331983805668016,0.9898785425101214,0.676923076923077,True,slm,False,False,False,FOREIGN_MERCHANT,"The transaction is from a Singapore-based merchant to a customer in their home country, violating the rule of a foreign transaction."
TXN_0000408,True,0.8,0.3333333333333333,0.798582995951417,0.9574898785425101,0.6601551956815115,True,slm,False,False,False,IMPOSSIBLE_TRAVEL|NEW_DEVICE,"The transaction is an unauthorized purchase from Croma Electronics, a merchant in the electronics category, located 841 km from the cardholder's home city, which is a significant deviation from the average distance."
TXN_0000693,False,0.99,0.16666666666666666,0.24493927125506074,0.004048582995951417,0.1413630229419703,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer KYC status is EXPIRED).
TXN_0000876,False,0.844,0.16666666666666666,0.4605263157894737,0.6700404858299596,0.40583670715249665,False,deterministic_below_threshold,False,False,False,BALANCE_NEGATIVE|CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (drove the account balance negative; customer carries a HIGH internal risk rating).
TXN_0000909,False,0.99,0.0,0.35526315789473684,0.47368421052631576,0.24868421052631579,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000818,False,0.78,0.08333333333333333,0.8370445344129555,0.6174089068825911,0.4696693657219973,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 03:00, outside normal activity hours)."
TXN_0000870,False,0.99,0.0,0.18927125506072875,0.6123481781376519,0.24048582995951417,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000079,True,0.9,0.6666666666666666,0.861336032388664,0.7317813765182186,0.7446018893387315,True,slm,False,False,False,FOREIGN_MERCHANT|IMPOSSIBLE_TRAVEL|NEW_DEVICE|CUSTOMER_HIGH_RISK,"The transaction from Ola Cabs, a foreign merchant in the customer's home country, initiated from a device 2,781 km away, and the customer's high internal risk rating, combined with the card being physically present 2,781 km from home, justify a verdict of FRAUD."
TXN_0000896,False,0.99,0.08333333333333333,0.2722672064777328,0.14777327935222673,0.1593454790823212,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating).
TXN_0000071,False,0.81,0.0,0.8107287449392713,0.6548582995951417,0.43967611336032386,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000550,False,0.865,0.16666666666666666,0.6912955465587044,0.3714574898785425,0.3854925775978407,False,deterministic_below_threshold,False,False,False,AMOUNT_RATIO_HIGH,Reviewed and cleared; minor signals only (amount is 11.2x the account average).
TXN_0000237,False,0.771,0.0,0.7206477732793523,0.8755060728744939,0.4788461538461538,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000598,True,0.9,0.5833333333333334,0.930161943319838,0.9757085020242915,0.8050944669365723,True,slm,False,False,False,FOREIGN_MERCHANT|IMPOSSIBLE_TRAVEL|NEW_DEVICE,"The transaction from BigBazaar Retail in Ukraine, 6,366 km from the customer's home city of Ahmedabad, with a high anomaly model score, indicates a potential foreign transaction, despite the card being physically present."
TXN_0000659,True,0.99,1.0,0.9939271255060729,0.909919028340081,0.9711538461538463,True,slm,True,False,False,FOREIGN_MERCHANT|HIGH_RISK_CATEGORY|NO_AUTH_HIGH_VALUE|NIGHT_HOURS|NEW_DEVICE|BALANCE_NEGATIVE,"The transaction from CryptoXchange Global, a high-risk merchant category, to the customer's account with a large negative balance, occurred outside normal activity hours and at an unusual time, despite the absence of authentication and the presence of a new device, which raises suspicions."
TXN_0000490,False,0.777,0.25,0.43218623481781376,0.8117408906882592,0.4731781376518219,False,deterministic_below_threshold,False,False,False,HIGH_RISK_CATEGORY,Reviewed and cleared; minor signals only (high-risk merchant category CRYPTO).
TXN_0000984,False,0.702,0.08333333333333333,0.8987854251012146,0.8178137651821862,0.5483130904183535,False,deterministic_below_threshold,False,False,False,BALANCE_NEGATIVE,Reviewed and cleared; minor signals only (drove the account balance negative).
TXN_0000176,True,0.99,1.0,0.9969635627530364,0.9888663967611336,0.995748987854251,True,slm,True,False,False,FOREIGN_MERCHANT|HIGH_RISK_CATEGORY|NO_AUTH_HIGH_VALUE|AMOUNT_RATIO_EXTREME|NIGHT_HOURS|NEW_DEVICE|BALANCE_NEGATIVE|CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,"The transaction from BetKing Online, a high-risk merchant category, to the customer's account with a large transfer amount (214x the account average), initiated at an unusual hour, and with no authentication, drives the verdict."
TXN_0000861,True,0.9,0.5833333333333334,0.7540485829959515,0.8137651821862348,0.7036774628879892,True,slm,False,False,False,FOREIGN_MERCHANT|IMPOSSIBLE_TRAVEL|NIGHT_HOURS,"The transaction is an unauthorized purchase by a card physically present 4,486 km from the customer's home, occurring at 00:00 outside normal activity hours, and in a merchant category of fuel, which is considered a high-risk transaction."
TXN_0000017,False,0.99,0.3333333333333333,0.07995951417004049,0.3016194331983806,0.24780701754385964,False,deterministic_below_threshold,False,False,False,AMOUNT_RATIO_HIGH|NIGHT_HOURS|CUSTOMER_HIGH_RISK,"Reviewed and cleared; minor signals only (amount is 11.0x the account average; occurred at 03:00, outside normal activity hours)."
TXN_0000817,False,0.799,0.08333333333333333,0.770242914979757,0.6204453441295547,0.45053981106612684,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 02:00, outside normal activity hours)."
TXN_0000261,False,0.841,0.3333333333333333,0.3866396761133603,0.5334008097165992,0.4093454790823212,False,deterministic_below_threshold,False,False,False,AMOUNT_RATIO_EXTREME|NEW_DEVICE,Reviewed and cleared; minor signals only (amount is 78x the account average; initiated from a device not seen before).
TXN_0000587,False,0.989,0.08333333333333333,0.6508097165991903,0.10931174089068826,0.26136977058029687,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating).
TXN_0000325,False,0.99,0.0,0.5789473684210527,0.27631578947368424,0.2565789473684211,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000945,False,0.975,0.0,0.5475708502024291,0.37044534412955465,0.27540485829959516,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000797,True,0.85,0.3333333333333333,0.354251012145749,1.0,0.5396086369770581,True,slm,True,False,False,AMOUNT_RATIO_EXTREME|NEW_DEVICE,"The transaction amount (INR 19561.60) is 782x the account average (INR 24,026.51), indicating a significant transaction, and the transaction was initiated from a new device (POS_TERMINAL) not seen before."
TXN_0000502,False,0.98,0.0,0.1882591093117409,0.7115384615384616,0.26993927125506073,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000020,False,0.697,0.16666666666666666,0.7894736842105263,0.8319838056680162,0.5531039136302294,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer carries a HIGH internal risk rating).
TXN_0000405,False,0.695,0.3333333333333333,0.9210526315789473,0.48582995951417,0.5553981106612684,False,deterministic_below_threshold,False,False,False,FOREIGN_MERCHANT|KYC_NOT_VERIFIED,"Reviewed and cleared; minor signals only (merchant is in RU, outside the customer's home country; customer KYC status is EXPIRED)."
TXN_0000851,False,0.99,0.0,0.17611336032388664,0.521255060728745,0.20921052631578946,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000498,False,0.708,0.25,0.7165991902834008,0.7560728744939271,0.5418016194331984,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL,"Reviewed and cleared; minor signals only (card physically present 1,257 km from home)."
TXN_0000782,False,0.985,0.16666666666666666,0.2894736842105263,0.37044534412955465,0.26464237516869094,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer KYC status is PENDING).
TXN_0000287,False,0.833,0.25,0.708502024291498,0.3491902834008097,0.4173076923076923,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL,"Reviewed and cleared; minor signals only (card physically present 1,123 km from home)."
TXN_0000492,False,0.99,0.0,0.08198380566801619,0.14068825910931174,0.06680161943319837,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000869,False,0.917,0.08333333333333333,0.5010121457489879,0.49898785425101216,0.33333333333333337,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 03:00, outside normal activity hours)."
TXN_0000448,True,0.95,0.5833333333333334,0.7621457489878543,0.9493927125506073,0.7467948717948718,True,slm,False,False,False,FOREIGN_MERCHANT|IMPOSSIBLE_TRAVEL|NEW_DEVICE,"The transaction is an unauthorized purchase from a merchant in a foreign country, with the card physically present 1,702 km from the customer's home location, and initiated from an unknown device."
TXN_0000591,True,0.9,0.6666666666666666,0.9676113360323887,0.8917004048582996,0.8244601889338731,True,slm,True,False,False,FOREIGN_MERCHANT|HIGH_RISK_CATEGORY|NIGHT_HOURS|NEW_DEVICE,"The transaction is a high-risk MONEY_TRANSFER from a foreign merchant (QuickCash Wire Ltd, NG, NG) to the customer's home country (Bengaluru, NG), occurring outside normal activity hours and at an unusual time (04:00), with the merchant category being MONEY_TRANSFER and the amount being a significant percentage of the customer's account balance."
TXN_0000886,False,0.99,0.0,0.043522267206477734,0.2388663967611336,0.0847165991902834,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000318,True,0.85,0.3333333333333333,0.7844129554655871,0.9271255060728745,0.6467948717948718,True,slm,False,False,False,HIGH_RISK_CATEGORY|NIGHT_HOURS,"The transaction is a high-risk purchase from a merchant category of GIFT_CARD, occurring at an unusual hour of 05:00, and the device type is IOS, which is a known security risk."
TXN_0000810,False,0.932,0.16666666666666666,0.5850202429149798,0.25303643724696356,0.3180836707152497,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer KYC status is PENDING).
TXN_0000657,False,0.952,0.16666666666666666,0.24595141700404857,0.5253036437246964,0.29804318488529014,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (initiated from a device not seen before; customer carries a HIGH internal risk rating).
TXN_0000932,False,0.926,0.16666666666666666,0.7550607287449392,0.10323886639676114,0.32415654520917675,False,deterministic_below_threshold,False,False,False,CUSTOMER_HIGH_RISK|POLITICALLY_EXPOSED,Reviewed and cleared; minor signals only (customer carries a HIGH internal risk rating; customer is politically exposed).
TXN_0000313,False,0.923,0.0,0.8097165991902834,0.2793522267206478,0.32672064777327936,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000481,False,0.863,0.3333333333333333,0.21862348178137653,0.6285425101214575,0.3874831309041835,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|NEW_DEVICE,"Reviewed and cleared; minor signals only (card physically present 1,146 km from home; initiated from a device not seen before)."
TXN_0000621,False,0.952,0.25,0.2591093117408907,0.4018218623481781,0.29827935222672064,False,deterministic_below_threshold,False,False,False,VELOCITY_24H|NIGHT_HOURS,"Reviewed and cleared; minor signals only (3 transactions in the preceding 24h; occurred at 04:00, outside normal activity hours)."
TXN_0000866,False,0.808,0.3333333333333333,0.5495951417004049,0.4797570850202429,0.44213900134952766,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|KYC_NOT_VERIFIED,"Reviewed and cleared; minor signals only (card physically present 1,083 km from home; customer KYC status is PENDING)."
TXN_0000639,False,0.741,0.08333333333333333,0.8350202429149798,0.7520242914979757,0.50944669365722,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS,"Reviewed and cleared; minor signals only (occurred at 00:00, outside normal activity hours)."
TXN_0000226,False,0.707,0.25,0.5151821862348178,0.9615384615384616,0.5430161943319838,False,deterministic_below_threshold,False,False,False,NEW_DEVICE|BALANCE_NEGATIVE|CUSTOMER_HIGH_RISK,Reviewed and cleared; minor signals only (initiated from a device not seen before; drove the account balance negative).
TXN_0000848,False,0.854,0.0,0.7763157894736842,0.5445344129554656,0.3962550607287449,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000959,False,0.99,0.0,0.05465587044534413,0.32793522267206476,0.11477732793522266,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000057,False,0.841,0.08333333333333333,0.582995951417004,0.6700404858299596,0.4092442645074224,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000268,False,0.913,0.08333333333333333,0.5192307692307693,0.49190283400809715,0.3366734143049932,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000548,False,0.99,0.0,0.14878542510121456,0.3522267206477733,0.15030364372469635,False,deterministic_below_threshold,False,False,False,,Consistent with the account's normal transaction pattern; no fraud indicators triggered.
TXN_0000236,True,0.99,0.6666666666666666,0.8765182186234818,0.9858299595141701,0.8253711201079621,True,slm,False,False,False,FOREIGN_MERCHANT|AMOUNT_RATIO_HIGH|IMPOSSIBLE_TRAVEL,"The transaction is an unauthorized purchase by a merchant in a foreign country, with an amount 27.7 times the customer's average monthly balance, and the physical presence of the card being 1,843 km from the customer's home location."
TXN_0000112,False,0.724,0.16666666666666666,0.8694331983805668,0.6609311740890689,0.5257759784075573,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|NEW_DEVICE,"Reviewed and cleared; minor signals only (occurred at 00:00, outside normal activity hours; initiated from a device not seen before)."
TXN_0000074,False,0.99,0.08333333333333333,0.701417004048583,0.003036437246963563,0.2446693657219973,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000454,False,0.923,0.4166666666666667,0.5141700404858299,0.019230769230769232,0.32668690958164637,False,deterministic_below_threshold,False,False,False,IMPOSSIBLE_TRAVEL|CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (card physically present 545 km from home; customer carries a HIGH internal risk rating).
TXN_0000451,False,0.99,0.08333333333333333,0.10222672064777327,0.05161943319838057,0.07948717948717948,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000361,True,0.93,0.4166666666666667,0.9291497975708503,0.7064777327935222,0.6573549257759784,True,slm,False,False,False,FOREIGN_MERCHANT|CUSTOMER_HIGH_RISK|KYC_NOT_VERIFIED,"The transaction from Croma Electronics in Singapore, with a purchase amount of SGD 1,500.00, is suspicious due to the merchant's location outside the customer's home country and the customer's high internal risk rating."
TXN_0000329,False,0.787,0.3333333333333333,0.9068825910931174,0.19129554655870445,0.46278677462887985,False,deterministic_below_threshold,False,False,False,NIGHT_HOURS|NEW_DEVICE|CUSTOMER_HIGH_RISK|POLITICALLY_EXPOSED,"Reviewed and cleared; minor signals only (occurred at 01:00, outside normal activity hours; initiated from a device not seen before)."
TXN_0000728,True,0.9,0.3333333333333333,0.7105263157894737,0.7904858299595142,0.5836369770580296,True,slm,False,False,False,AMOUNT_RATIO_HIGH|BALANCE_NEGATIVE|KYC_NOT_VERIFIED,"The transaction amount (INR 165,247.58) is 26.9 times the account average (INR 6,000), indicating a potential high-value transaction, and the negative balance after the transaction further supports this suspicion."
TXN_0000149,False,0.954,0.08333333333333333,0.3269230769230769,0.5495951417004049,0.29628879892037785,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
TXN_0000648,False,0.935,0.08333333333333333,0.7246963562753036,0.2145748987854251,0.31511470985155193,False,deterministic_below_threshold,False,False,False,KYC_NOT_VERIFIED,Reviewed and cleared; minor signals only (customer KYC status is EXPIRED).
TXN_0000129,False,0.935,0.08333333333333333,0.47469635627530365,0.4625506072874494,0.31450742240215923,False,deterministic_below_threshold,False,False,False,NEW_DEVICE,Reviewed and cleared; minor signals only (initiated from a device not seen before).
